Poniedziałek,17,Sierpień,2026,06:35:21:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'004,,,,Grupa C:,'012
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Napięcie,Temperatura,Temperatura,,Obroty silnika,Obciążenie,(bez jednostek),(bez jednostek)
,2070.34,2336,85.5,3.1,11101001,2069.68,2336,13.64,87.0,52.5,2070.02,2336,29.4,28.0,86.0
,2071.36,2336,85.5,-5.1,11101001,2070.70,2336,13.64,85.5,52.5,2071.02,2336,29.4,28.0,86.0
,2072.38,2336,87.0,-4.7,11101001,2071.72,2336,13.64,85.5,52.5,2072.05,2336,29.4,28.0,86.0
,2073.40,2336,85.5,-4.7,11101001,2072.71,2336,13.53,85.5,52.5,2073.07,2336,28.2,28.0,86.0
,2074.41,2368,85.5,-5.1,11101001,2073.74,2368,13.74,85.5,51.0,2074.08,2336,28.2,28.0,86.0
,2075.38,2368,85.5,-6.3,11101001,2074.74,2368,13.64,85.5,51.0,2075.08,2368,23.5,28.0,86.0
,2076.39,2368,85.5,-8.6,11101001,2075.71,2336,13.53,85.5,52.5,2076.05,2368,17.6,28.0,86.0
,2077.35,2336,85.5,-6.3,11111101,2076.72,2336,13.64,85.5,51.0,2077.05,2368,17.6,28.0,86.0
,2078.34,2304,85.5,0.0,11111101,2077.68,2336,13.74,85.5,52.5,2078.01,2336,0.0,28.0,86.0
,2079.32,2272,87.0,0.0,11111101,2078.66,2304,13.64,85.5,52.5,2078.99,2272,0.0,28.0,86.0
,2080.32,2208,87.0,0.0,11111101,2079.65,2240,13.64,87.0,51.0,2079.98,2240,0.0,28.0,86.0
,2081.32,2144,85.5,0.0,11111101,2080.67,2208,13.74,87.0,51.0,2080.99,2176,0.0,28.0,86.0
,2082.32,2144,85.5,0.0,11101001,2081.65,2176,13.64,85.5,51.0,2081.97,2112,16.1,28.0,86.0
,2083.36,2144,85.5,-4.3,11101001,2082.65,2112,13.64,85.5,51.0,2083.01,2144,22.0,28.0,86.0
,2084.40,2176,85.5,2.3,11101001,2083.71,2144,13.64,85.5,51.0,2084.04,2144,45.9,28.0,86.0
,2085.42,2240,85.5,6.6,11101001,2084.74,2176,13.74,85.5,52.5,2085.09,2208,45.9,28.0,86.0
,2086.43,2304,85.5,0.0,11101001,2085.75,2272,13.74,85.5,52.5,2086.09,2272,25.1,28.0,86.0
,2087.47,2368,85.5,4.3,11101001,2086.75,2304,13.64,85.5,52.5,2087.11,2336,45.9,28.0,86.0
,2088.55,2496,85.5,5.1,11101001,2087.82,2432,13.64,85.5,52.5,2088.18,2464,54.5,28.0,86.0
,2089.54,2656,85.5,6.6,11101001,2088.88,2560,13.64,85.5,52.5,2089.19,2592,50.2,28.0,86.0
,2090.58,2752,85.5,0.0,11101001,2089.89,2688,13.64,85.5,52.5,2090.23,2720,23.5,28.0,86.0
,2091.56,2784,85.5,-10.5,11101001,2090.91,2784,13.64,85.5,52.5,2091.24,2784,19.2,28.0,86.0
,2092.60,2848,85.5,-12.5,11101001,2091.91,2816,13.64,85.5,52.5,2092.27,2848,19.2,28.0,86.0
,2093.63,2880,85.5,-11.3,11111101,2092.94,2848,13.64,85.5,52.5,2093.29,2880,19.2,28.0,86.0
,2094.61,2880,85.5,0.0,11111101,2093.96,2880,13.64,85.5,52.5,2094.28,2880,0.0,28.0,86.0
,2095.59,2848,85.5,0.0,11111101,2094.93,2880,13.64,85.5,52.5,2095.24,2848,0.0,28.0,86.0
,2096.58,2816,85.5,0.0,11111101,2095.93,2848,13.64,85.5,52.5,2096.23,2816,0.0,28.0,86.0
,2097.63,1824,85.5,0.0,11111111,2096.92,2336,13.64,85.5,52.5,2097.27,1824,0.0,28.0,86.0
,2098.65,2112,85.5,0.0,11101001,2097.97,2080,13.53,85.5,52.5,2098.31,2080,16.1,28.0,86.0
,2099.69,2112,85.5,-4.7,11101001,2099.00,2112,13.64,85.5,52.5,2099.35,2080,23.5,28.0,86.0
,2100.71,2144,85.5,-5.9,11101001,2100.01,2112,13.64,85.5,52.5,2100.33,2112,29.4,28.0,86.0
,2101.71,2144,85.5,-2.7,11101001,2101.03,2144,13.64,85.5,52.5,2101.38,2144,42.7,28.0,86.0
,2102.70,2176,85.5,0.0,11101001,2102.04,2144,13.74,85.5,52.5,2102.38,2176,41.2,28.0,86.0
,2103.77,2208,85.5,5.5,11101001,2103.08,2176,13.64,85.5,52.5,2103.42,2176,44.3,28.0,86.0
,2104.78,2208,85.5,3.5,11101001,2104.08,2208,13.64,85.5,52.5,2104.42,2208,36.9,28.0,86.0
,2105.79,2208,85.5,-4.3,11101001,2105.13,2208,13.64,85.5,51.0,2105.47,2208,26.7,28.0,86.0
,2106.83,2208,85.5,-7.4,11101001,2106.13,2208,13.74,85.5,52.5,2106.48,2208,28.2,28.0,86.0
,2107.87,2208,85.5,-10.2,11101001,2107.18,2208,13.64,85.5,52.5,2107.53,2208,28.2,28.0,86.0
,2108.91,2208,85.5,-5.5,11101001,2108.22,2208,13.53,85.5,52.5,2108.56,2208,40.0,28.0,86.0
,2109.91,2208,85.5,1.2,11101001,2109.23,2208,13.64,85.5,52.5,2109.56,2208,44.3,28.0,86.0
,2110.95,2240,85.5,2.7,11101001,2110.24,2208,13.64,85.5,52.5,2110.58,2208,54.5,28.0,86.0
,2111.99,2240,85.5,3.5,11101001,2111.31,2240,13.64,85.5,52.5,2111.64,2240,53.3,28.0,86.0
,2113.02,2272,85.5,4.7,11101001,2112.33,2240,13.74,85.5,52.5,2112.66,2240,51.8,28.0,86.0
,2114.04,2272,85.5,0.0,11101001,2113.36,2272,13.64,85.5,52.5,2113.71,2272,50.2,28.0,86.0
,2115.05,2272,85.5,-5.5,11101001,2114.37,2272,13.64,85.5,52.5,2114.71,2272,22.0,28.0,86.0
,2116.05,2240,85.5,-9.8,11101001,2115.37,2240,13.64,85.5,52.5,2115.70,2240,22.0,28.0,86.0
,2117.05,2208,85.5,-13.7,11101001,2116.36,2208,13.64,85.5,52.5,2116.71,2208,22.0,28.0,86.0
,2118.11,2080,85.5,-12.9,11101001,2117.39,2176,13.64,85.5,52.5,2117.76,2176,23.5,28.0,86.0
,2119.12,2112,85.5,0.4,11101001,2118.44,2144,13.74,85.5,52.5,2118.79,2112,16.1,28.0,86.0
,2120.17,2080,85.5,0.0,11101001,2119.47,2144,13.64,85.5,52.5,2119.83,2112,47.1,28.0,86.0
,2121.19,2144,85.5,-2.0,11101001,2120.54,2112,13.64,85.5,52.5,2120.87,2112,60.4,28.0,86.0
,2122.19,2176,85.5,0.0,11111101,2121.52,2176,13.74,85.5,52.5,2121.86,2176,23.5,28.0,86.0
,2123.20,2176,85.5,0.0,11111101,2122.53,2208,13.74,85.5,52.5,2122.87,2176,0.0,28.0,86.0
,2124.21,2144,85.5,0.0,11111101,2123.53,2176,13.64,85.5,52.5,2123.86,2176,0.0,28.0,86.0
,2125.22,2144,85.5,0.0,11111101,2124.55,2144,13.74,85.5,52.5,2124.90,2144,0.0,28.0,86.0
,2126.24,2112,85.5,0.0,11111101,2125.57,2112,13.74,85.5,52.5,2125.90,2112,0.0,28.0,86.0
,2127.28,2048,85.5,0.0,11111101,2126.58,2080,13.53,85.5,52.5,2126.93,2080,0.0,28.0,86.0
,2128.35,1888,85.5,0.0,11111111,2127.64,1984,13.53,85.5,52.5,2128.01,1920,0.0,28.0,86.0
,2129.41,1760,85.5,0.0,11111111,2128.71,1824,13.64,85.5,51.0,2129.05,1792,0.0,28.0,86.0
,2130.48,1696,85.5,0.0,11111111,2129.77,1760,13.64,85.5,52.5,2130.12,1728,0.0,28.0,86.0
,2131.54,1664,87.0,0.0,11101011,2130.83,1664,13.64,87.0,51.0,2131.19,1664,28.2,28.0,86.0
,2132.61,1664,85.5,2.3,11101011,2131.88,1664,13.64,85.5,51.0,2132.24,1664,36.9,28.0,86.0
,2133.72,1696,85.5,0.0,11101011,2132.97,1664,13.64,85.5,51.0,2133.37,1696,62.0,28.0,86.0
,2134.77,1696,85.5,0.0,11101011,2134.07,1696,13.74,85.5,51.0,2134.42,1696,31.0,28.0,86.0
,2135.86,1664,85.5,-2.3,11101011,2135.13,1696,13.64,85.5,52.5,2135.50,1664,28.2,28.0,86.0
,2136.91,1664,85.5,0.4,11101011,2136.22,1664,13.64,85.5,51.0,2136.57,1664,44.3,28.0,86.0
,2138.00,1696,85.5,0.0,11101011,2137.27,1664,13.64,85.5,52.5,2137.65,1664,54.5,28.0,86.0
,2139.12,1728,85.5,-1.6,11101011,2138.37,1696,13.64,85.5,52.5,2138.74,1696,65.1,28.0,86.0
,2140.24,1760,85.5,-3.9,11101011,2139.49,1728,13.74,85.5,52.5,2139.85,1728,63.5,28.0,86.0
,2141.33,1824,85.5,-6.3,11101011,2140.62,1792,13.74,85.5,52.5,2140.99,1792,60.4,28.0,86.0
,2142.43,1888,85.5,-3.9,11101011,2141.70,1856,13.64,85.5,52.5,2142.07,1856,57.6,28.0,86.0
,2143.52,1952,85.5,-2.0,11101011,2142.79,1888,13.64,85.5,52.5,2143.16,1920,56.1,28.0,86.0
,2144.60,1984,85.5,-1.2,11101011,2143.88,1952,13.74,85.5,52.5,2144.24,1952,54.5,28.0,86.0
,2145.64,2048,85.5,0.4,11101001,2144.96,2016,13.64,85.5,52.5,2145.31,2016,53.3,28.0,86.0
,2146.71,2112,85.5,1.6,11101001,2146.00,2080,13.64,85.5,52.5,2146.37,2112,51.8,28.0,86.0
,2147.71,2144,85.5,1.6,11101001,2147.04,2144,13.74,85.5,52.5,2147.36,2144,51.8,28.0,86.0
,2148.73,2144,85.5,2.0,11101001,2148.03,2144,13.74,85.5,52.5,2148.38,2144,50.2,28.0,86.0
,2149.74,2144,85.5,2.0,11101001,2149.07,2144,13.74,85.5,52.5,2149.39,2144,50.2,28.0,86.0
,2150.79,2176,85.5,2.3,11101001,2150.08,2176,13.64,85.5,52.5,2150.44,2176,50.2,28.0,86.0
,2151.82,2208,85.5,3.5,11101001,2151.13,2176,13.64,85.5,52.5,2151.47,2208,50.2,28.0,86.0
,2152.84,2208,84.0,3.5,11101001,2152.17,2208,13.74,85.5,52.5,2152.51,2208,50.2,28.0,86.0
,2153.88,2208,85.5,3.9,11101001,2153.18,2240,13.53,84.0,52.5,2153.54,2240,48.6,28.0,86.0
,2154.91,2208,85.5,2.7,11101001,2154.23,2208,13.53,85.5,52.5,2154.59,2208,50.2,28.0,86.0
,2155.93,2240,85.5,5.1,11101001,2155.24,2240,13.64,85.5,52.5,2155.59,2240,48.6,28.0,86.0
,2156.96,2208,85.5,5.9,11101001,2156.27,2208,13.64,85.5,52.5,2156.61,2208,48.6,28.0,86.0
,2157.98,2208,85.5,6.3,11101001,2157.29,2208,13.53,85.5,52.5,2157.63,2208,48.6,28.0,86.0
,2159.01,2240,85.5,4.7,11101001,2158.30,2208,13.64,85.5,52.5,2158.66,2208,50.2,28.0,86.0
,2160.02,2240,85.5,5.1,11101001,2159.34,2240,13.64,85.5,52.5,2159.69,2240,50.2,28.0,86.0
,2161.01,2272,85.5,3.1,11101001,2160.35,2240,13.64,85.5,52.5,2160.68,2240,51.8,28.0,86.0
,2162.02,2272,85.5,1.2,11101001,2161.34,2272,13.64,85.5,52.5,2161.68,2272,53.3,28.0,86.0
,2163.05,2336,85.5,5.1,11101001,2162.38,2304,13.64,85.5,52.5,2162.73,2304,50.2,28.0,86.0
,2164.03,2272,85.5,-4.3,11111101,2163.37,2304,13.64,85.5,52.5,2163.71,2304,19.2,28.0,86.0
,2165.04,2240,85.5,0.0,11111101,2164.36,2272,13.74,85.5,52.5,2164.70,2272,0.0,28.0,86.0
,2166.05,2144,85.5,0.0,11111101,2165.38,2208,13.64,85.5,52.5,2165.71,2176,0.0,28.0,86.0
,2167.10,2048,85.5,0.0,11111101,2166.39,2112,13.53,85.5,52.5,2166.73,2080,0.0,28.0,86.0
,2168.15,1888,85.5,0.0,11111111,2167.45,2016,13.64,85.5,52.5,2167.79,1952,0.0,28.0,86.0
,2169.18,1760,85.5,0.0,11111111,2168.51,1856,13.53,85.5,51.0,2168.82,1792,0.0,28.0,86.0
,2170.21,1728,85.5,0.0,11111111,2169.50,1760,13.64,85.5,52.5,2169.86,1728,0.0,28.0,86.0
,2171.28,1696,85.5,0.0,11101011,2170.56,1696,13.74,85.5,51.0,2170.93,1664,20.8,28.0,86.0
,2172.36,1696,85.5,-2.7,11101011,2171.63,1696,13.64,85.5,51.0,2171.99,1696,26.7,28.0,86.0
,2173.43,1664,85.5,0.0,11101011,2172.72,1664,13.64,85.5,51.0,2173.07,1664,32.5,28.0,86.0
,2174.45,1728,85.5,0.0,11101011,2173.76,1696,13.64,85.5,51.0,2174.12,1696,62.0,28.0,86.0
,2175.55,1792,85.5,-0.4,11101011,2174.81,1728,13.64,85.5,52.5,2175.16,1760,66.3,28.0,86.0
,2176.64,1824,85.5,-0.4,11101011,2175.91,1824,13.64,85.5,52.5,2176.29,1824,66.3,28.0,86.0
,2177.75,1888,85.5,-1.2,11101011,2177.01,1856,13.64,85.5,52.5,2177.37,1888,66.3,28.0,86.0
,2178.84,1920,85.5,3.1,11101011,2178.12,1920,13.53,85.5,52.5,2178.48,1920,48.6,28.0,86.0
,2179.93,1920,85.5,4.3,11101011,2179.19,1920,13.64,85.5,52.5,2179.56,1920,36.9,28.0,86.0
,2181.04,1920,85.5,-3.1,11101011,2180.29,1920,13.74,85.5,52.5,2180.66,1920,29.4,28.0,86.0
,2182.11,1920,85.5,-6.3,11101011,2181.40,1920,13.64,85.5,52.5,2181.75,1920,28.2,28.0,86.0
,2183.23,1888,85.5,-3.9,11101011,2182.47,1920,13.74,85.5,51.0,2182.85,1888,28.2,28.0,86.0
,2184.35,1824,85.5,-4.3,11101011,2183.60,1856,13.64,85.5,51.0,2183.97,1856,28.2,28.0,86.0
,2185.41,1792,85.5,0.4,11101011,2184.72,1824,13.64,85.5,52.5,2185.07,1792,31.0,28.0,86.0
,2186.50,1760,85.5,0.0,11101011,2185.78,1760,13.64,85.5,51.0,2186.15,1760,54.5,28.0,86.0
,2187.55,1760,85.5,0.0,11101011,2186.84,1760,13.74,85.5,51.0,2187.19,1760,63.5,28.0,86.0
,2188.60,1792,85.5,1.2,11101011,2187.88,1792,13.64,85.5,52.5,2188.25,1760,63.5,28.0,86.0
,2189.70,1824,85.5,3.9,11101011,2188.98,1792,13.74,85.5,52.5,2189.34,1824,65.1,28.0,86.0
,2190.81,1888,85.5,3.1,11101011,2190.07,1824,13.64,85.5,52.5,2190.45,1856,72.2,28.0,86.0
,2191.90,1952,84.0,0.0,11101011,2191.18,1920,13.64,85.5,52.5,2191.53,1952,42.7,28.0,86.0
,2192.96,1920,84.0,8.2,11111111,2192.24,1952,13.74,84.0,52.5,2192.60,1952,17.6,28.0,86.0
,2194.02,1760,85.5,0.0,11111111,2193.31,1856,13.64,84.0,51.0,2193.67,1824,0.0,28.0,86.0
,2194.97,1024,85.5,0.0,11111111,2194.33,1536,13.53,85.5,51.0,2194.66,1056,23.5,28.0,86.0
,2195.94,1024,85.5,0.0,11111111,2195.28,1088,13.53,85.5,51.0,2195.58,1088,23.5,28.0,86.0
,2196.88,896,85.5,0.0,11111111,2196.25,960,13.43,85.5,51.0,2196.57,928,23.5,28.0,86.0
,2197.75,864,85.5,0.4,11111111,2197.18,864,13.53,85.5,51.0,2197.46,864,25.1,28.0,86.0
,2198.71,992,85.5,2.3,11111111,2198.05,896,13.64,85.5,51.0,2198.39,928,25.1,28.0,86.0
,2199.68,1248,85.5,3.1,11111111,2199.03,1056,13.64,85.5,51.0,2199.35,1184,19.2,28.0,86.0
,2200.63,1184,85.5,-0.4,11111111,2199.99,1248,13.64,85.5,51.0,2200.31,1216,17.6,28.0,86.0
,2201.56,1216,85.5,0.0,11101011,2200.94,1184,13.64,85.5,51.0,2201.25,1184,22.0,28.0,86.0
,2202.57,1216,85.5,0.0,11101011,2201.90,1152,13.64,85.5,51.0,2202.22,1216,50.2,28.0,86.0
,2203.56,1280,85.5,0.0,11101011,2202.90,1248,13.53,85.5,51.0,2203.23,1280,51.8,28.0,86.0
,2204.59,1408,85.5,0.0,11101011,2203.89,1312,13.74,85.5,51.0,2204.23,1376,72.2,28.0,86.0
,2205.66,1536,85.5,-3.5,11101011,2204.92,1440,13.74,85.5,51.0,2205.31,1504,72.2,28.0,86.0
,2206.72,1632,85.5,1.2,11101011,2206.02,1568,13.64,85.5,51.0,2206.36,1600,48.6,28.0,86.0
,2207.81,1664,85.5,3.9,11101011,2207.08,1632,13.64,85.5,51.0,2207.42,1664,45.9,28.0,86.0
,2208.88,1728,85.5,5.9,11101011,2208.16,1696,13.53,85.5,51.0,2208.53,1728,47.1,28.0,86.0
,2209.99,1792,85.5,6.3,11101011,2209.22,1760,13.64,85.5,51.0,2209.61,1792,47.1,28.0,86.0
,2211.11,1824,85.5,2.0,11101011,2210.35,1824,13.64,85.5,51.0,2210.73,1824,31.0,28.0,86.0
,2212.27,1856,85.5,4.3,11101011,2211.50,1792,13.64,85.5,51.0,2211.89,1824,44.3,28.0,86.0
,2213.36,1920,85.5,2.7,11101011,2212.62,1888,13.64,85.5,51.0,2212.99,1888,54.5,28.0,86.0
,2214.43,1984,85.5,4.3,11101011,2213.72,1920,13.64,85.5,51.0,2214.09,1952,41.2,28.0,86.0
,2215.50,1984,85.5,-3.5,11101011,2214.78,1984,13.74,85.5,52.5,2215.14,1984,32.5,28.0,86.0
,2216.58,1984,85.5,-1.6,11101011,2215.87,1952,13.64,85.5,51.0,2216.21,1952,34.1,28.0,86.0
,2217.66,1984,85.5,5.1,11101001,2216.94,1984,13.74,85.5,51.0,2217.30,1984,53.3,28.0,86.0
,2218.69,2080,85.5,7.8,11101001,2218.01,2016,13.64,85.5,51.0,2218.34,2048,54.5,28.0,86.0
,2219.78,2112,85.5,6.3,11101001,2219.06,2080,13.64,85.5,52.5,2219.43,2112,34.1,28.0,86.0
,2220.83,2144,85.5,3.9,11101001,2220.15,2112,13.64,85.5,51.0,2220.50,2112,34.1,28.0,86.0
,2221.87,2176,85.5,8.6,11101001,2221.17,2144,13.53,85.5,52.5,2221.54,2176,42.7,28.0,86.0
,2222.91,2240,85.5,11.3,11101001,2222.22,2176,13.53,85.5,52.5,2222.55,2208,41.2,28.0,86.0
,2223.88,2208,85.5,-3.1,11101001,2223.23,2208,13.64,85.5,52.5,2223.55,2208,22.0,28.0,86.0
,2224.92,2176,85.5,2.7,11101001,2224.22,2208,13.74,85.5,52.5,2224.56,2208,16.1,28.0,86.0
,2226.01,1664,85.5,0.0,11111111,2225.28,2144,13.64,85.5,51.0,2225.66,2112,0.0,28.0,86.0
,2226.90,1056,85.5,0.0,11111111,2226.28,1120,13.64,85.5,51.0,2226.59,928,28.2,28.0,86.0
,2227.80,992,85.5,0.0,11111111,2227.21,1088,13.64,85.5,51.0,2227.54,1056,22.0,28.0,86.0
,2228.73,864,85.5,0.0,11111111,2228.11,928,13.64,85.5,51.0,2228.42,896,23.5,28.0,86.0
,2229.61,864,85.5,1.2,11111111,2229.03,864,13.53,85.5,51.0,2229.32,896,25.1,28.0,86.0
,2230.52,896,85.5,4.3,11111111,2229.91,864,13.64,85.5,51.0,2230.23,864,26.7,28.0,86.0
,2231.46,896,85.5,8.2,11111111,2230.82,864,13.64,85.5,51.0,2231.14,896,26.7,28.0,86.0
,2232.51,1248,85.5,12.5,11101011,2231.77,896,13.64,85.5,51.0,2232.11,928,26.7,28.0,86.0
,2233.58,1664,85.5,8.6,11101011,2232.86,1696,13.64,85.5,51.0,2233.20,1632,22.0,28.0,86.0
,2234.67,1696,85.5,10.9,11101011,2233.95,1664,13.64,85.5,51.0,2234.31,1664,40.0,28.0,86.0
,2235.82,1792,85.5,6.3,11101011,2235.03,1728,13.53,85.5,51.0,2235.42,1760,51.8,28.0,86.0
,2236.91,1920,85.5,6.3,11101011,2236.19,1824,13.64,85.5,51.0,2236.55,1856,48.6,28.0,86.0
,2238.01,1984,85.5,5.1,11101011,2237.27,1952,13.74,85.5,51.0,2237.64,1952,41.2,28.0,86.0
,2239.09,1984,85.5,-7.8,11101001,2238.36,1984,13.74,85.5,51.0,2238.73,1984,22.0,28.0,86.0
,2240.14,1152,85.5,0.0,11111111,2239.43,1984,13.53,85.5,51.0,2239.81,1728,0.0,28.0,86.0
,2241.15,1024,85.5,0.0,11111111,2240.46,1056,13.53,85.5,51.0,2240.78,1056,26.7,28.0,86.0
,2242.07,896,85.5,0.0,11111111,2241.44,960,13.53,85.5,51.0,2241.76,896,25.1,28.0,86.0
,2243.06,960,85.5,-2.0,11111111,2242.39,896,13.43,85.5,51.0,2242.72,928,25.1,28.0,86.0
,2244.03,1056,87.0,-3.9,11101011,2243.36,960,13.53,85.5,51.0,2243.69,928,23.5,28.0,86.0
,2245.00,1312,85.5,0.0,11101011,2244.36,1376,13.64,87.0,51.0,2244.68,1312,35.3,28.0,86.0
,2246.10,1568,85.5,0.0,11101011,2245.35,1408,13.53,85.5,51.0,2245.76,1472,71.0,28.0,86.0
,2247.17,1792,85.5,-1.2,11101011,2246.44,1664,13.64,85.5,51.0,2246.80,1728,56.1,28.0,86.0
,2248.25,1952,85.5,3.1,11101011,2247.53,1856,13.64,85.5,51.0,2247.89,1920,50.2,28.0,86.0
,2249.31,1952,85.5,0.0,11101011,2248.61,2016,13.53,85.5,51.0,2248.96,2016,25.1,28.0,86.0
,2250.39,1984,85.5,3.9,11101011,2249.67,2048,13.64,85.5,51.0,2250.04,2016,16.1,28.0,86.0
,2251.45,1984,85.5,-0.4,11101011,2250.75,1856,13.64,85.5,51.0,2251.10,1888,16.1,28.0,86.0
,2252.41,1024,85.5,0.0,11111111,2251.80,1920,13.64,85.5,51.0,2252.13,1504,0.0,28.0,86.0
,2253.47,1888,85.5,0.0,11101011,2252.73,1088,13.64,85.5,51.0,2253.12,1216,29.4,28.0,86.0
,2254.56,1920,85.5,0.0,11101011,2253.85,1856,13.64,85.5,51.0,2254.21,1952,40.0,28.0,86.0
,2255.58,2208,85.5,-1.2,11101001,2254.90,2048,13.53,85.5,51.0,2255.23,2080,60.4,28.0,86.0
,2256.59,2496,85.5,-3.1,11101001,2255.91,2304,13.64,85.5,51.0,2256.26,2432,63.5,28.0,86.0
,2257.58,2816,85.5,-0.4,11101001,2256.92,2624,13.64,85.5,52.5,2257.26,2720,56.1,28.0,86.0
,2258.64,1728,85.5,0.0,11111111,2257.94,2752,13.64,85.5,52.5,2258.28,2272,0.0,28.0,86.0
,2259.63,1536,85.5,0.0,11111111,2258.96,1216,13.53,85.5,52.5,2259.28,1184,25.1,28.0,86.0
,2260.64,1088,85.5,0.0,11111111,2259.99,1984,13.64,85.5,52.5,2260.36,1632,0.0,28.0,86.0
,2261.59,896,85.5,0.0,11111111,2260.96,1056,13.53,85.5,52.5,2261.26,960,23.5,28.0,86.0
,2262.62,992,85.5,0.0,11111111,2261.90,896,13.53,85.5,52.5,2262.25,960,26.7,28.0,86.0
,2263.56,896,85.5,-2.7,11111111,2262.95,960,13.43,85.5,52.5,2263.24,960,23.5,28.0,86.0
,2264.48,896,85.5,-2.7,11111111,2263.89,864,13.43,85.5,51.0,2264.19,896,25.1,28.0,86.0
,2265.51,1216,85.5,-1.2,11101011,2264.83,928,13.64,85.5,51.0,2265.17,1280,26.7,28.0,86.0
,2266.49,1248,85.5,2.3,11111111,2265.84,1184,13.64,85.5,51.0,2266.18,1216,32.5,28.0,86.0
,2267.49,1280,85.5,-2.0,11111111,2266.84,1248,13.64,85.5,51.0,2267.18,1280,23.5,28.0,86.0
,2268.45,1216,85.5,-4.7,11111111,2267.80,1216,13.53,85.5,51.0,2268.13,1184,23.5,28.0,86.0
,2269.43,1216,85.5,0.0,11101011,2268.79,1184,13.64,85.5,51.0,2269.11,1216,28.2,28.0,86.0
,2270.38,1376,85.5,0.0,11101011,2269.76,1248,13.53,85.5,51.0,2270.07,1312,66.3,28.0,86.0
,2271.49,1632,87.0,-0.8,11101011,2270.77,1472,13.64,87.0,51.0,2271.14,1568,54.5,28.0,86.0
,2272.56,1760,87.0,0.8,11101011,2271.82,1696,13.53,87.0,52.5,2272.18,1728,41.2,28.0,86.0
,2273.65,1792,87.0,0.4,11101011,2272.91,1760,13.64,87.0,52.5,2273.27,1792,36.9,28.0,86.0
,2274.75,1856,87.0,0.0,11101011,2274.01,1824,13.53,87.0,52.5,2274.38,1856,36.9,28.0,86.0
,2275.80,2048,87.0,-2.3,11101001,2275.12,1920,13.64,87.0,52.5,2275.46,1984,59.2,28.0,86.0
,2276.81,2208,87.0,-1.6,11101001,2276.13,2112,13.74,87.0,52.5,2276.48,2176,54.5,28.0,86.0
,2277.81,2368,87.0,-0.8,11101001,2277.14,2272,13.74,87.0,52.5,2277.48,2304,54.5,28.0,86.0
,2278.90,2528,87.0,0.8,11101001,2278.18,2432,13.64,87.0,52.5,2278.54,2464,51.8,28.0,86.0
,2279.92,2624,87.0,3.9,11101001,2279.22,2560,13.64,87.0,54.0,2279.57,2592,48.6,28.0,86.0
,2280.95,2752,87.0,3.1,11101001,2280.26,2656,13.64,87.0,54.0,2280.61,2720,54.5,28.0,86.0
,2282.08,3008,87.0,0.0,11101001,2281.31,2816,13.64,87.0,54.0,2281.75,2912,71.0,28.0,86.0
,2283.09,1888,87.0,0.0,11101011,2282.39,2560,13.64,87.0,54.0,2282.73,2080,0.0,28.0,86.0
,2284.18,1920,87.0,0.0,11101011,2283.44,1952,13.64,87.0,54.0,2283.81,1920,44.3,28.0,86.0
,2285.27,1920,87.0,-0.8,11101011,2284.52,1952,13.53,87.0,54.0,2284.89,1952,25.1,28.0,86.0
,2286.33,1856,87.0,-4.7,11101011,2285.64,1888,13.64,87.0,54.0,2285.99,1856,16.1,28.0,86.0
,2287.42,1824,87.0,-10.9,11101011,2286.70,1856,13.64,87.0,54.0,2287.05,1824,20.8,28.0,86.0
,2288.47,1760,87.0,-9.4,11101011,2287.77,1792,13.64,87.0,54.0,2288.12,1760,23.5,28.0,86.0
,2289.58,1760,87.0,-9.8,11101011,2288.82,1760,13.64,87.0,52.5,2289.19,1760,29.4,28.0,86.0
,2290.67,1888,87.0,-2.0,11101011,2289.94,1792,13.64,87.0,54.0,2290.31,1824,59.2,28.0,86.0
,2291.75,2016,87.0,-3.1,11101001,2291.04,1952,13.53,87.0,54.0,2291.38,1984,59.2,28.0,86.0
,2292.80,2176,87.0,-4.3,11101001,2292.12,2080,13.53,87.0,54.0,2292.46,2112,65.1,28.0,86.0
,2293.85,2304,87.0,-7.0,11101001,2293.17,2208,13.53,87.0,54.0,2293.52,2240,65.1,28.0,86.0
,2294.84,2400,87.0,-0.8,11101001,2294.18,2336,13.64,87.0,54.0,2294.49,2368,51.8,28.0,86.0
,2295.91,2496,87.0,-0.8,11101001,2295.21,2432,13.64,87.0,54.0,2295.56,2464,54.5,28.0,86.0
,2296.92,2656,87.0,-3.5,11101001,2296.25,2560,13.64,87.0,54.0,2296.59,2624,71.0,28.0,86.0
,2297.91,2880,87.0,-7.4,11101001,2297.26,2752,13.53,87.0,54.0,2297.59,2816,82.7,28.0,86.0
,2298.96,1952,87.0,0.0,11101011,2298.25,2720,13.74,87.0,54.0,2298.62,2208,0.0,28.0,86.0
,2299.99,2176,87.0,0.0,11101001,2299.30,2208,13.53,87.0,54.0,2299.65,2144,72.2,28.0,86.0
,2301.01,2272,87.0,-8.6,11101001,2300.33,2208,13.53,87.0,54.0,2300.67,2240,84.3,28.0,86.0
,2302.00,2336,87.0,-13.7,11101001,2301.34,2304,13.53,87.0,54.0,2301.66,2336,85.5,28.0,86.0
