Piątek,14,Sierpień,2026,06:39:04:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'015,,,,Grupa C:,'016
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Zliczanie,Zliczanie,Zliczanie, ,,Zliczanie, , , 
,1592.87,2368,78.0,0.0,11101000,1593.20,0,0,0,aktywna,1592.56,0, , ,nieaktywna
,1593.87,2368,78.0,0.0,11101000,1594.19,0,0,0,aktywna,1593.54,0, , ,aktywna
,1594.89,2400,78.0,7.0,11101000,1595.25,0,0,0,aktywna,1594.55,0, , ,aktywna
,1595.97,2464,78.0,7.4,11101000,1596.32,0,0,0,aktywna,1595.61,0, , ,aktywna
,1597.00,2496,78.0,7.4,11101000,1597.35,0,0,0,aktywna,1596.67,0, , ,aktywna
,1598.04,2528,78.0,8.2,11101000,1598.40,0,0,0,aktywna,1597.70,0, , ,aktywna
,1599.08,2560,78.0,9.0,11101000,1599.44,0,0,0,aktywna,1598.75,0, , ,aktywna
,1600.14,2592,78.0,9.0,11101000,1600.47,0,0,0,aktywna,1599.80,0, , ,aktywna
,1601.15,2656,78.0,9.8,11101000,1601.48,0,0,0,aktywna,1600.81,0, , ,aktywna
,1602.15,2656,78.0,10.2,11101000,1602.49,0,0,0,aktywna,1601.81,0, , ,aktywna
,1603.18,2720,78.0,10.2,11101000,1603.51,0,0,0,aktywna,1602.84,0, , ,aktywna
,1604.16,2720,78.0,10.9,11101000,1604.50,0,0,0,aktywna,1603.83,0, , ,aktywna
,1605.21,2752,78.0,12.1,11101000,1605.57,0,0,0,aktywna,1604.87,0, , ,aktywna
,1606.26,2784,78.0,12.1,11101000,1606.61,0,0,0,aktywna,1605.92,0, , ,aktywna
,1607.34,2816,78.0,12.5,11101000,1607.67,0,0,0,aktywna,1606.97,0, , ,aktywna
,1608.32,2016,78.0,0.0,11111100,1608.67,0,0,0,nieaktywna,1607.98,0, , ,nieaktywna
,1609.33,1312,78.0,0.0,11101010,1609.67,0,0,0,aktywna,1608.98,0, , ,nieaktywna
,1610.32,2144,78.0,-5.1,11101000,1610.66,0,0,0,aktywna,1610.00,0, , ,aktywna
,1611.32,2144,78.0,0.0,11101000,1611.67,0,0,0,aktywna,1611.00,0, , ,aktywna
,1612.34,2176,78.0,9.8,11101000,1612.68,0,0,0,aktywna,1612.01,0, , ,aktywna
,1613.38,2176,78.0,14.8,11101000,1613.73,0,0,0,aktywna,1613.02,0, , ,aktywna
,1614.42,2208,78.0,16.4,11101000,1614.76,0,0,0,aktywna,1614.07,0, , ,aktywna
,1615.47,2208,78.0,17.6,11101000,1615.82,0,0,0,aktywna,1615.11,0, , ,aktywna
,1616.51,2240,78.0,10.5,11101000,1616.85,0,0,0,aktywna,1616.17,0, , ,aktywna
,1617.54,2240,78.0,8.2,11101000,1617.87,0,0,0,aktywna,1617.19,0, , ,aktywna
,1618.55,2240,78.0,5.9,11101000,1618.88,0,0,0,aktywna,1618.21,0, , ,aktywna
,1619.53,2272,78.0,7.4,11101000,1619.86,0,0,0,aktywna,1619.20,0, , ,aktywna
,1620.55,2272,79.5,9.8,11101000,1620.88,0,0,0,aktywna,1620.21,0, , ,aktywna
,1621.56,2272,78.0,9.8,11101000,1621.89,0,0,0,aktywna,1621.23,0, , ,aktywna
,1622.58,2272,79.5,10.5,11101000,1622.93,0,0,0,aktywna,1622.22,0, , ,aktywna
,1623.59,2272,79.5,10.5,11101001,1623.93,0,0,0,aktywna,1623.26,0, , ,aktywna
,1624.57,2304,79.5,10.2,11101000,1624.90,0,0,0,aktywna,1624.25,0, , ,aktywna
,1625.59,2304,79.5,9.8,11101000,1625.92,0,0,0,aktywna,1625.25,0, , ,aktywna
,1626.60,2304,79.5,10.2,11101000,1626.93,0,0,0,aktywna,1626.25,0, , ,aktywna
,1627.62,2304,79.5,10.5,11101000,1627.95,0,0,0,aktywna,1627.28,0, , ,aktywna
,1628.62,2304,79.5,10.2,11101000,1628.96,0,0,0,aktywna,1628.29,0, , ,aktywna
,1629.65,2304,79.5,10.5,11101000,1630.02,0,0,0,aktywna,1629.30,0, , ,aktywna
,1630.71,2304,79.5,12.5,11101000,1631.04,0,0,0,aktywna,1630.37,0, , ,aktywna
,1631.71,2304,79.5,11.7,11101000,1632.04,0,0,0,aktywna,1631.36,0, , ,aktywna
,1632.71,2272,79.5,-2.0,11101000,1633.04,0,0,0,nieaktywna,1632.37,0, , ,aktywna
,1633.70,2240,79.5,-3.1,11101000,1634.03,0,0,0,nieaktywna,1633.38,0, , ,nieaktywna
,1634.70,2176,79.5,-0.4,11101000,1635.02,0,0,0,nieaktywna,1634.36,0, , ,nieaktywna
,1635.72,2144,79.5,0.0,11101000,1636.06,0,0,0,nieaktywna,1635.36,0, , ,nieaktywna
,1636.77,2080,79.5,1.6,11111100,1637.13,0,0,0,nieaktywna,1636.41,0, , ,nieaktywna
,1637.86,2048,79.5,0.0,11111100,1638.19,0,0,0,nieaktywna,1637.51,0, , ,nieaktywna
,1638.89,2016,79.5,0.0,11111100,1639.23,0,0,0,nieaktywna,1638.55,0, , ,nieaktywna
,1639.92,1984,79.5,0.0,11111110,1640.27,0,0,0,nieaktywna,1639.58,0, , ,nieaktywna
,1640.98,1952,79.5,0.0,11111110,1641.32,0,0,0,nieaktywna,1640.64,0, , ,nieaktywna
,1642.03,1920,79.5,0.0,11111110,1642.39,0,0,0,nieaktywna,1641.66,0, , ,nieaktywna
,1643.08,1856,79.5,0.0,11111110,1643.43,0,0,0,nieaktywna,1642.73,0, , ,nieaktywna
,1644.13,1824,79.5,0.0,11111110,1644.46,0,0,0,nieaktywna,1643.79,0, , ,nieaktywna
,1645.13,1760,79.5,0.0,11111110,1645.51,0,0,0,nieaktywna,1644.77,0, , ,nieaktywna
,1646.20,1728,79.5,0.0,11101010,1646.54,0,0,0,nieaktywna,1645.87,0, , ,nieaktywna
,1647.28,1696,79.5,-4.3,11101010,1647.63,0,0,0,nieaktywna,1646.92,0, , ,nieaktywna
,1648.34,1664,79.5,-3.1,11101010,1648.65,0,0,0,aktywna,1648.00,0, , ,aktywna
,1649.36,1632,79.5,-2.0,11101010,1649.67,0,0,0,aktywna,1649.00,0, , ,aktywna
,1650.37,1600,79.5,0.8,11101010,1650.71,0,0,0,aktywna,1650.01,0, , ,aktywna
,1651.42,1568,78.0,5.1,11101010,1651.77,0,0,0,aktywna,1651.05,0, , ,aktywna
,1652.51,1536,78.0,8.6,11101010,1652.86,0,0,0,aktywna,1652.16,0, , ,aktywna
,1653.52,1536,78.0,10.5,11101010,1653.84,0,0,0,aktywna,1653.19,0, , ,aktywna
,1654.60,1504,78.0,10.9,11101010,1654.87,0,0,0,aktywna,1654.29,0, , ,aktywna
,1655.42,1472,78.0,11.3,11101010,1655.87,0,0,0,aktywna,1655.15,0, , ,aktywna
,1656.57,1472,78.0,0.0,11101010,1656.87,0,0,0,aktywna,1656.17,0, , ,aktywna
,1657.61,1472,78.0,3.5,11101010,1658.01,0,0,0,aktywna,1657.21,0, , ,aktywna
,1658.63,1440,78.0,7.4,11101010,1658.99,0,0,0,aktywna,1658.32,0, , ,aktywna
,1659.74,1440,78.0,9.8,11101010,1660.13,0,0,0,aktywna,1659.36,0, , ,aktywna
,1660.88,1440,78.0,12.1,11101010,1661.25,0,0,0,aktywna,1660.51,0, , ,aktywna
,1661.99,1440,78.0,12.5,11101010,1662.36,0,0,0,aktywna,1661.61,0, , ,aktywna
,1663.00,1472,78.0,12.1,11101010,1663.38,0,0,0,aktywna,1662.65,0, , ,aktywna
,1663.98,1536,78.0,0.0,11111110,1664.30,0,0,0,nieaktywna,1663.66,0, , ,aktywna
,1664.99,1696,78.0,0.0,11101010,1665.34,0,0,0,nieaktywna,1664.62,0, , ,nieaktywna
,1666.05,1792,78.0,-3.1,11101010,1666.43,0,0,0,aktywna,1665.70,0, , ,nieaktywna
,1667.16,1792,78.0,0.4,11101010,1667.56,0,0,0,aktywna,1666.78,0, , ,aktywna
,1668.33,1792,78.0,3.1,11101010,1668.71,0,0,0,aktywna,1667.95,0, , ,aktywna
,1669.48,1792,78.0,7.4,11101010,1669.84,0,0,0,aktywna,1669.08,0, , ,aktywna
,1670.57,1824,78.0,3.5,11101010,1670.95,0,0,0,aktywna,1670.21,0, , ,aktywna
,1671.69,1856,78.0,7.4,11101010,1672.06,0,0,0,nieaktywna,1671.32,0, , ,nieaktywna
,1672.81,1888,78.0,10.9,11101010,1673.18,0,0,0,nieaktywna,1672.43,0, , ,nieaktywna
,1673.92,1888,78.0,12.9,11101010,1674.28,0,0,0,nieaktywna,1673.55,0, , ,nieaktywna
,1675.00,1920,78.0,12.9,11101010,1675.38,0,0,0,nieaktywna,1674.64,0, , ,nieaktywna
,1676.10,1920,78.0,12.9,11101010,1676.48,0,0,0,nieaktywna,1675.75,0, , ,nieaktywna
,1677.20,1952,78.0,10.9,11101010,1677.56,0,0,0,nieaktywna,1676.84,0, , ,aktywna
,1678.29,1984,78.0,10.5,11101010,1678.66,0,0,0,aktywna,1677.92,0, , ,aktywna
,1679.39,1984,78.0,10.2,11101000,1679.74,0,0,0,nieaktywna,1679.04,0, , ,nieaktywna
,1680.45,1984,78.0,9.8,11101000,1680.79,0,0,0,nieaktywna,1680.09,0, , ,nieaktywna
,1681.50,2016,78.0,9.4,11101000,1681.85,0,0,0,aktywna,1681.15,0, , ,aktywna
,1682.56,2016,78.0,8.6,11101000,1682.92,0,0,0,aktywna,1682.21,0, , ,aktywna
,1683.64,2016,78.0,8.6,11101000,1683.99,0,0,0,aktywna,1683.27,0, , ,aktywna
,1684.70,2016,78.0,7.8,11101000,1685.05,0,0,0,aktywna,1684.34,0, , ,aktywna
,1685.74,2016,78.0,8.2,11101000,1686.09,0,0,0,aktywna,1685.39,0, , ,aktywna
,1686.81,2048,78.0,7.8,11101000,1687.15,0,0,0,aktywna,1686.44,0, , ,aktywna
,1687.86,2048,78.0,9.4,11101000,1688.20,0,0,0,aktywna,1687.50,0, , ,aktywna
,1688.92,2048,78.0,9.8,11101000,1689.27,0,0,0,aktywna,1688.55,0, , ,aktywna
,1689.98,2048,78.0,9.8,11101000,1690.33,0,0,0,aktywna,1689.62,0, , ,aktywna
,1691.03,2048,78.0,9.0,11101000,1691.38,0,0,0,aktywna,1690.67,0, , ,aktywna
,1692.08,2048,78.0,8.2,11101000,1692.45,0,0,0,aktywna,1691.73,0, , ,aktywna
,1693.15,2048,78.0,8.2,11101000,1693.52,0,0,0,aktywna,1692.79,0, , ,aktywna
,1694.23,2048,78.0,9.0,11101000,1694.58,0,0,0,aktywna,1693.88,0, , ,aktywna
,1695.26,2016,78.0,7.8,11101000,1695.62,0,0,0,aktywna,1694.92,0, , ,aktywna
,1696.30,2016,78.0,6.3,11101000,1696.65,0,0,0,aktywna,1695.95,0, , ,aktywna
,1697.35,2016,78.0,5.9,11101000,1697.73,0,0,0,aktywna,1697.01,0, , ,aktywna
,1698.46,2016,78.0,5.1,11101000,1698.84,0,0,0,aktywna,1698.10,0, , ,aktywna
,1699.57,2016,78.0,0.0,11101000,1699.93,0,0,0,nieaktywna,1699.21,0, , ,aktywna
,1700.66,1952,78.0,-3.5,11101010,1701.04,0,0,0,nieaktywna,1700.29,0, , ,nieaktywna
,1701.77,1952,78.0,-8.2,11101010,1702.14,0,0,0,aktywna,1701.40,0, , ,nieaktywna
,1702.86,1920,78.0,-6.6,11101010,1703.21,0,0,0,aktywna,1702.49,0, , ,aktywna
,1703.93,1952,78.0,-5.9,11101010,1704.30,0,0,0,aktywna,1703.58,0, , ,aktywna
,1705.01,1984,78.0,2.3,11101010,1705.37,0,0,0,aktywna,1704.65,0, , ,aktywna
,1706.06,2016,78.0,10.2,11101000,1706.40,0,0,0,aktywna,1705.72,0, , ,aktywna
,1707.09,2080,78.0,8.2,11101000,1707.42,0,0,0,aktywna,1706.74,0, , ,aktywna
,1708.09,2144,78.0,5.9,11101000,1708.42,0,0,0,aktywna,1707.76,0, , ,aktywna
,1709.10,2208,78.0,5.1,11101000,1709.44,0,0,0,aktywna,1708.76,0, , ,aktywna
,1710.13,2272,78.0,5.5,11101000,1710.47,0,0,0,aktywna,1709.79,0, , ,aktywna
,1711.16,2304,78.0,7.0,11101000,1711.50,0,0,0,aktywna,1710.81,0, , ,aktywna
,1712.19,2336,78.0,6.6,11101000,1712.54,0,0,0,aktywna,1711.85,0, , ,aktywna
,1713.27,2368,78.0,5.5,11101000,1713.66,0,0,0,aktywna,1712.93,0, , ,aktywna
,1714.39,2400,79.5,3.5,11101000,1714.71,0,0,0,aktywna,1714.04,0, , ,aktywna
,1715.41,2464,78.0,2.7,11101000,1715.77,0,0,0,aktywna,1715.07,0, , ,aktywna
,1716.49,2464,78.0,1.6,11101000,1716.81,0,0,0,aktywna,1716.14,0, , ,aktywna
,1717.49,2496,78.0,2.3,11101000,1717.83,0,0,0,aktywna,1717.17,0, , ,aktywna
,1718.51,2528,78.0,3.5,11101000,1718.86,0,0,0,aktywna,1718.15,0, , ,aktywna
,1719.55,2592,78.0,0.8,11101000,1719.89,0,0,0,aktywna,1719.21,0, , ,aktywna
,1720.57,2624,78.0,-3.5,11101000,1720.93,0,0,0,aktywna,1720.23,0, , ,aktywna
,1721.67,2688,79.5,-4.3,11101000,1722.01,0,0,0,aktywna,1721.30,0, , ,aktywna
,1722.73,2752,79.5,-5.5,11101000,1723.08,0,0,0,aktywna,1722.37,0, , ,aktywna
,1723.75,2816,79.5,-6.6,11101000,1724.09,0,0,0,aktywna,1723.43,0, , ,aktywna
,1724.79,2880,78.0,-7.0,11101000,1725.13,0,0,0,aktywna,1724.45,0, , ,aktywna
,1725.93,2912,79.5,-6.3,11101000,1726.20,0,0,0,aktywna,1725.51,0, , ,aktywna
,1727.04,2976,79.5,-5.9,11101000,1727.39,0,0,0,nieaktywna,1726.57,0, , ,aktywna
,1728.09,1856,79.5,0.0,11111110,1728.49,0,0,0,nieaktywna,1727.72,0, , ,nieaktywna
,1729.14,2240,79.5,0.0,11101000,1729.47,0,0,0,aktywna,1728.82,0, , ,aktywna
,1730.14,2304,79.5,0.0,11101000,1730.46,0,0,0,aktywna,1729.80,0, , ,aktywna
,1731.14,2336,79.5,-6.6,11101000,1731.47,0,0,0,aktywna,1730.81,0, , ,aktywna
,1732.19,2400,79.5,-10.9,11101000,1732.54,0,0,0,aktywna,1731.82,0, , ,aktywna
,1733.22,2400,79.5,-12.1,11101000,1733.59,0,0,0,aktywna,1732.87,0, , ,aktywna
,1734.25,2432,79.5,0.0,11101000,1734.59,0,0,0,aktywna,1733.92,0, , ,aktywna
,1735.28,2432,79.5,-3.5,11101000,1735.65,0,0,0,aktywna,1734.94,0, , ,aktywna
,1736.37,2464,79.5,-3.1,11101000,1736.71,0,0,0,aktywna,1736.02,0, , ,aktywna
,1737.43,2464,79.5,-2.0,11101001,1737.78,0,0,0,aktywna,1737.07,0, , ,aktywna
,1738.50,2464,79.5,-3.1,11101001,1738.87,0,0,0,aktywna,1738.13,0, , ,aktywna
,1739.56,2464,79.5,-2.3,11101001,1739.92,0,0,0,aktywna,1739.21,0, , ,aktywna
,1740.62,2464,79.5,-2.3,11101001,1740.98,0,0,0,aktywna,1740.26,0, , ,aktywna
,1741.58,2496,79.5,-2.7,11101001,1741.88,0,0,0,aktywna,1741.28,0, , ,aktywna
,1742.55,2496,79.5,-3.1,11101001,1742.90,0,0,0,aktywna,1742.20,0, , ,aktywna
,1743.59,2496,79.5,-2.7,11101001,1743.91,0,0,0,aktywna,1743.24,0, , ,aktywna
,1744.61,2496,79.5,-4.3,11101001,1744.95,0,0,0,aktywna,1744.27,0, , ,aktywna
,1745.65,2528,79.5,-4.7,11101001,1746.01,0,0,0,aktywna,1745.30,0, , ,aktywna
,1746.69,2560,79.5,-4.3,11101000,1747.05,0,0,0,aktywna,1746.35,0, , ,aktywna
,1747.73,2560,79.5,-3.9,11101001,1748.08,0,0,0,aktywna,1747.38,0, , ,aktywna
,1748.75,2592,79.5,-4.3,11101001,1749.07,0,0,0,aktywna,1748.40,0, , ,aktywna
,1749.76,2592,79.5,-5.1,11101001,1750.10,0,0,0,aktywna,1749.43,0, , ,aktywna
,1750.79,2624,79.5,-3.9,11101001,1751.12,0,0,0,aktywna,1750.45,0, , ,aktywna
,1751.78,2624,79.5,-4.3,11101001,1752.11,0,0,0,aktywna,1751.44,0, , ,aktywna
,1752.76,2624,79.5,-4.3,11101001,1753.09,0,0,0,aktywna,1752.43,0, , ,aktywna
,1753.76,2624,79.5,-4.7,11101001,1754.09,0,0,0,aktywna,1753.42,0, , ,aktywna
,1754.77,2624,79.5,-2.0,11101001,1755.13,0,0,0,aktywna,1754.43,0, , ,aktywna
,1755.82,2624,79.5,4.3,11101001,1756.14,0,0,0,aktywna,1755.48,0, , ,aktywna
,1756.80,2624,79.5,7.4,11101001,1757.13,0,0,0,aktywna,1756.47,0, , ,aktywna
,1757.78,2624,79.5,7.0,11101001,1758.13,0,0,0,aktywna,1757.47,0, , ,aktywna
,1758.80,2624,79.5,8.2,11101001,1759.14,0,0,0,aktywna,1758.46,0, , ,aktywna
,1759.85,2656,79.5,8.6,11101001,1760.20,0,0,0,aktywna,1759.49,0, , ,aktywna
,1760.86,2656,79.5,8.2,11101001,1761.17,0,0,0,aktywna,1760.54,0, , ,aktywna
,1761.85,2688,79.5,8.6,11101001,1762.20,0,0,0,aktywna,1761.49,0, , ,aktywna
,1762.86,2720,79.5,8.6,11101001,1763.19,0,0,0,aktywna,1762.52,0, , ,aktywna
,1763.87,2720,79.5,4.7,11101001,1764.21,0,0,0,aktywna,1763.52,0, , ,aktywna
,1764.94,2752,79.5,4.7,11101001,1765.30,0,0,0,aktywna,1764.58,0, , ,aktywna
,1765.98,2720,79.5,5.9,11101001,1766.32,0,0,0,aktywna,1765.63,0, , ,aktywna
,1767.00,2720,79.5,5.1,11101001,1767.33,0,0,0,aktywna,1766.66,0, , ,aktywna
,1768.05,2656,79.5,2.0,11101001,1768.39,0,0,0,nieaktywna,1767.70,0, , ,aktywna
,1769.07,2624,79.5,-0.8,11101001,1769.43,0,0,0,aktywna,1768.73,0, , ,aktywna
,1770.14,2592,79.5,12.5,11101001,1770.47,0,0,0,aktywna,1769.79,0, , ,aktywna
,1771.14,2592,79.5,18.8,11101001,1771.47,0,0,0,aktywna,1770.79,0, , ,aktywna
,1772.17,2592,79.5,15.2,11101001,1772.50,0,0,0,aktywna,1771.82,0, , ,aktywna
,1773.15,2592,79.5,11.3,11101001,1773.50,0,0,0,aktywna,1772.81,0, , ,aktywna
,1774.15,2592,79.5,8.2,11101001,1774.51,0,0,0,aktywna,1773.82,0, , ,aktywna
,1775.19,2624,79.5,7.0,11101001,1775.52,0,0,0,aktywna,1774.86,0, , ,aktywna
,1776.18,2624,79.5,8.6,11101001,1776.52,0,0,0,aktywna,1775.86,0, , ,aktywna
,1777.23,2656,79.5,14.5,11101001,1777.57,0,0,0,aktywna,1776.88,0, , ,aktywna
,1778.27,2656,79.5,17.2,11101001,1778.61,0,0,0,aktywna,1777.91,0, , ,aktywna
,1779.27,2656,79.5,17.2,11101001,1779.62,0,0,0,aktywna,1778.93,0, , ,aktywna
,1780.30,2656,79.5,21.9,11101001,1780.66,0,0,0,aktywna,1779.96,0, , ,aktywna
,1781.34,2624,79.5,21.9,11101001,1781.69,0,0,0,aktywna,1781.01,0, , ,aktywna
,1782.37,2624,79.5,18.8,11101001,1782.73,0,0,0,aktywna,1782.02,0, , ,aktywna
,1783.41,2624,79.5,15.6,11101001,1783.75,0,0,0,aktywna,1783.07,0, , ,aktywna
,1784.44,2624,79.5,15.6,11101001,1784.79,0,0,0,aktywna,1784.09,0, , ,aktywna
,1785.48,2656,79.5,15.2,11101001,1785.82,0,0,0,aktywna,1785.14,0, , ,aktywna
,1786.51,2656,79.5,12.5,11101001,1786.85,0,0,0,aktywna,1786.15,0, , ,aktywna
,1787.53,2688,79.5,12.9,11101001,1787.85,0,0,0,aktywna,1787.18,0, , ,aktywna
,1788.54,2688,79.5,14.1,11101001,1788.87,0,0,0,aktywna,1788.20,0, , ,aktywna
,1789.57,2720,79.5,12.5,11101001,1789.91,0,0,0,aktywna,1789.23,0, , ,aktywna
,1790.58,2720,79.5,12.9,11101001,1790.91,0,0,0,aktywna,1790.25,0, , ,aktywna
,1791.60,2720,79.5,12.9,11101001,1791.95,0,0,0,aktywna,1791.26,0, , ,aktywna
,1792.62,2720,79.5,11.3,11101001,1792.97,0,0,0,aktywna,1792.28,0, , ,aktywna
,1793.63,2720,79.5,-0.4,11101001,1793.95,0,0,0,nieaktywna,1793.29,0, , ,aktywna
,1794.62,2656,79.5,-6.6,11101001,1794.95,0,0,0,nieaktywna,1794.27,0, , ,nieaktywna
,1795.59,2656,79.5,-8.2,11101001,1795.93,0,0,0,aktywna,1795.28,0, , ,nieaktywna
,1796.60,2624,79.5,-6.3,11101001,1796.92,0,0,0,aktywna,1796.28,0, , ,aktywna
,1797.59,2592,79.5,0.8,11101001,1797.92,0,0,0,aktywna,1797.24,0, , ,aktywna
,1798.60,2592,79.5,6.6,11101001,1798.95,0,0,0,aktywna,1798.26,0, , ,aktywna
,1799.63,2592,79.5,7.4,11101001,1799.97,0,0,0,aktywna,1799.27,0, , ,aktywna
,1800.63,2592,79.5,6.3,11101001,1800.99,0,0,0,aktywna,1800.31,0, , ,aktywna
,1801.64,2592,79.5,6.3,11101001,1801.99,0,0,0,aktywna,1801.33,0, , ,aktywna
,1802.64,2592,79.5,5.9,11101001,1802.95,0,0,0,aktywna,1802.33,0, , ,aktywna
,1803.61,2592,79.5,5.5,11101001,1803.94,0,0,0,aktywna,1803.26,0, , ,aktywna
,1804.64,2592,79.5,5.5,11101001,1804.95,0,0,0,aktywna,1804.29,0, , ,aktywna
,1805.64,2592,79.5,5.1,11101001,1805.95,0,0,0,aktywna,1805.29,0, , ,aktywna
,1806.64,2592,79.5,5.5,11101001,1806.95,0,0,0,aktywna,1806.29,0, , ,aktywna
,1807.64,2592,79.5,5.1,11101000,1807.96,0,0,0,aktywna,1807.29,0, , ,aktywna
,1808.63,2592,79.5,5.9,11101000,1808.97,0,0,0,aktywna,1808.28,0, , ,aktywna
,1809.63,2592,79.5,9.4,11101001,1809.98,0,0,0,aktywna,1809.29,0, , ,aktywna
,1810.66,2592,79.5,14.1,11101001,1810.99,0,0,0,aktywna,1810.31,0, , ,aktywna
,1811.68,2592,79.5,15.6,11101001,1812.01,0,0,0,aktywna,1811.34,0, , ,aktywna
,1812.67,2592,79.5,15.6,11101001,1813.01,0,0,0,aktywna,1812.36,0, , ,aktywna
,1813.69,2560,79.5,12.9,11101000,1814.03,0,0,0,aktywna,1813.34,0, , ,aktywna
,1814.73,2560,79.5,11.7,11101000,1815.08,0,0,0,aktywna,1814.39,0, , ,aktywna
,1815.74,2560,79.5,9.8,11101001,1816.07,0,0,0,aktywna,1815.41,0, , ,aktywna
,1816.78,2560,79.5,7.4,11101000,1817.11,0,0,0,aktywna,1816.43,0, , ,aktywna
,1817.78,2560,79.5,3.5,11101001,1818.11,0,0,0,aktywna,1817.45,0, , ,aktywna
,1818.78,2560,79.5,2.3,11101000,1819.12,0,0,0,aktywna,1818.45,0, , ,aktywna
,1819.82,2560,79.5,2.0,11101000,1820.15,0,0,0,aktywna,1819.46,0, , ,aktywna
,1820.85,2592,79.5,2.0,11101001,1821.18,0,0,0,aktywna,1820.50,0, , ,aktywna
,1821.86,2592,79.5,2.7,11101001,1822.20,0,0,0,aktywna,1821.53,0, , ,aktywna
,1822.86,2592,79.5,3.1,11101000,1823.21,0,0,0,aktywna,1822.53,0, , ,aktywna
,1823.90,2592,79.5,3.1,11101000,1824.23,0,0,0,aktywna,1823.55,0, , ,aktywna
,1824.90,2592,79.5,7.0,11101001,1825.22,0,0,0,aktywna,1824.58,0, , ,aktywna
,1825.89,2592,79.5,8.2,11101000,1826.20,0,0,0,aktywna,1825.55,0, , ,aktywna
,1826.87,2592,79.5,8.6,11101000,1827.20,0,0,0,aktywna,1826.53,0, , ,aktywna
,1827.88,2592,79.5,8.2,11101000,1828.22,0,0,0,aktywna,1827.54,0, , ,aktywna
,1828.87,2592,79.5,8.2,11101000,1829.20,0,0,0,aktywna,1828.53,0, , ,aktywna
,1829.88,2592,79.5,7.8,11101001,1830.24,0,0,0,aktywna,1829.54,0, , ,aktywna
,1830.91,2592,79.5,5.9,11101000,1831.26,0,0,0,aktywna,1830.59,0, , ,aktywna
,1831.94,2560,79.5,5.9,11101000,1832.26,0,0,0,aktywna,1831.61,0, , ,aktywna
,1832.95,2592,79.5,5.5,11101001,1833.27,0,0,0,aktywna,1832.61,0, , ,aktywna
,1833.99,2592,79.5,5.5,11101001,1834.35,0,0,0,aktywna,1833.63,0, , ,aktywna
,1835.02,2560,79.5,5.9,11101000,1835.38,0,0,0,aktywna,1834.70,0, , ,aktywna
,1836.10,2560,79.5,6.6,11101001,1836.45,0,0,0,aktywna,1835.74,0, , ,aktywna
,1837.11,2560,79.5,5.9,11101000,1837.45,0,0,0,aktywna,1836.78,0, , ,aktywna
,1838.11,2560,79.5,5.1,11101001,1838.45,0,0,0,aktywna,1837.77,0, , ,aktywna
,1839.11,2528,79.5,0.0,11111100,1839.43,0,0,0,nieaktywna,1838.79,0, , ,aktywna
,1840.07,2496,79.5,0.0,11111100,1840.39,0,0,0,nieaktywna,1839.75,0, , ,nieaktywna
,1841.05,2432,79.5,0.0,11111100,1841.37,0,0,0,nieaktywna,1840.71,0, , ,nieaktywna
,1842.03,2400,79.5,0.0,11111100,1842.36,0,0,0,nieaktywna,1841.70,0, , ,nieaktywna
,1842.99,2368,79.5,0.0,11111100,1843.33,0,0,0,nieaktywna,1842.67,0, , ,nieaktywna
,1843.98,2304,79.5,0.0,11111100,1844.31,0,0,0,nieaktywna,1843.65,0, , ,nieaktywna
,1844.98,2176,79.5,0.0,11111100,1845.32,0,0,0,nieaktywna,1844.64,0, , ,nieaktywna
,1846.00,2048,79.5,0.0,11111100,1846.34,0,0,0,nieaktywna,1845.66,0, , ,nieaktywna
,1847.04,1920,79.5,0.0,11111110,1847.39,0,0,0,nieaktywna,1846.70,0, , ,nieaktywna
,1848.04,1792,79.5,0.0,11111110,1848.37,0,0,0,nieaktywna,1847.73,0, , ,nieaktywna
,1849.08,1696,79.5,0.0,11111110,1849.41,0,0,0,nieaktywna,1848.72,0, , ,nieaktywna
,1850.07,1568,79.5,0.0,11111110,1850.38,0,0,0,nieaktywna,1849.76,0, , ,nieaktywna
,1851.01,1056,79.5,0.0,11111110,1851.33,0,0,0,aktywna,1850.70,0, , ,nieaktywna
,1851.94,992,79.5,0.0,11111110,1852.24,0,0,0,nieaktywna,1851.64,0, , ,nieaktywna
,1852.91,1824,79.5,0.0,11111110,1853.23,0,0,0,nieaktywna,1852.55,0, , ,nieaktywna
,1853.93,1728,79.5,0.0,11101010,1854.26,0,0,0,nieaktywna,1853.56,0, , ,nieaktywna
,1854.97,1728,79.5,0.0,11101010,1855.33,0,0,0,aktywna,1854.62,0, , ,nieaktywna
,1856.02,1696,79.5,0.0,11101010,1856.40,0,0,0,aktywna,1855.66,0, , ,aktywna
,1857.08,1760,79.5,-0.4,11101010,1857.45,0,0,0,aktywna,1856.74,0, , ,aktywna
,1858.20,1760,79.5,3.1,11101010,1858.59,0,0,0,aktywna,1857.82,0, , ,aktywna
,1859.33,1792,78.0,2.7,11101010,1859.69,0,0,0,aktywna,1858.98,0, , ,aktywna
,1860.40,1824,79.5,1.2,11101010,1860.78,0,0,0,aktywna,1860.04,0, , ,aktywna
