Czwartek,27,Sierpień,2026,06:31:56:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'032
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obciążenie,Czas wtrysku,Ciśnienie rzecz.,,Lambda,Lambda, , 
,1765.51,2592,84.0,-7.8,01101001,1765.84,2592,57.6,7.21,652.8,1765.18,0.0,-4.7, , 
,1766.52,2592,84.0,-9.0,01101001,1766.86,2592,60.4,7.21,673.2,1766.18,0.0,-4.7, , 
,1767.54,2592,84.0,-10.9,01101001,1767.86,2592,65.1,8.24,714.0,1767.20,0.0,-4.7, , 
,1768.54,2592,84.0,-12.1,01101001,1768.88,2592,65.1,7.21,714.0,1768.20,0.0,-4.7, , 
,1769.53,2592,84.0,-10.5,01101001,1769.88,2592,63.5,7.21,714.0,1769.20,0.0,-4.7, , 
,1770.53,2592,84.0,-9.0,01101001,1770.87,2592,63.5,7.21,714.0,1770.21,0.0,-4.7, , 
,1771.54,2592,84.0,-7.0,01101001,1771.86,2624,65.1,7.21,714.0,1771.22,0.0,-4.7, , 
,1772.50,2624,84.0,-7.8,01101001,1772.82,2624,65.1,7.21,714.0,1772.18,0.0,-4.7, , 
,1773.49,2624,84.0,-7.0,01101001,1773.82,2624,65.1,7.21,714.0,1773.15,0.0,-4.7, , 
,1774.48,2656,84.0,-8.2,01101001,1774.83,2656,69.4,8.24,775.2,1774.16,0.0,-4.7, , 
,1775.48,2688,84.0,-12.9,01101001,1775.82,2688,73.7,8.24,795.6,1775.16,0.0,-4.7, , 
,1776.49,2720,84.0,-14.1,01101001,1776.82,2720,73.7,8.24,795.6,1776.16,0.0,-4.7, , 
,1777.52,2752,84.0,-14.1,01101001,1777.84,2752,63.5,7.21,714.0,1777.17,0.0,-4.7, , 
,1778.52,2752,84.0,-5.9,01101001,1778.87,2752,62.0,7.21,693.6,1778.19,0.0,-4.7, , 
,1779.55,2784,84.0,-3.9,01101001,1779.89,2784,62.0,7.21,693.6,1779.21,0.0,-4.7, , 
,1780.57,2784,84.0,-3.1,01101001,1780.89,2784,62.0,7.21,693.6,1780.23,0.0,-4.7, , 
,1781.56,2784,84.0,-2.7,01101001,1781.92,2784,60.4,7.21,673.2,1781.22,0.0,-4.7, , 
,1782.62,2816,84.0,-2.3,01101001,1782.95,2816,60.4,7.21,673.2,1782.27,0.0,-4.7, , 
,1783.63,2816,84.0,-0.8,01101001,1783.97,2816,56.1,7.21,632.4,1783.30,0.0,-4.7, , 
,1784.64,2816,84.0,0.4,01101001,1784.97,2816,53.3,6.18,612.0,1784.30,0.0,-4.7, , 
,1785.66,2816,84.0,3.9,01101001,1786.00,2816,51.8,6.18,591.6,1785.32,0.0,-4.7, , 
,1786.68,2816,84.0,5.5,01101001,1787.03,2816,50.2,6.18,571.2,1786.34,0.0,-4.7, , 
,1787.72,2816,84.0,7.8,01101001,1788.03,2784,42.7,5.15,499.8,1787.37,0.0,-4.7, , 
,1788.71,2784,84.0,10.5,01101001,1789.05,2784,42.7,5.15,499.8,1788.37,0.0,-4.7, , 
,1789.74,2784,84.0,11.3,01101001,1790.07,2784,36.9,4.12,438.6,1789.39,0.0,-4.7, , 
,1790.77,2784,84.0,5.1,01101001,1791.12,2752,26.7,3.09,336.6,1790.42,0.0,-4.7, , 
,1791.80,2752,84.0,2.3,01101001,1792.13,2752,26.7,3.09,336.6,1791.45,0.0,-4.7, , 
,1792.81,2752,84.0,1.2,01101001,1793.17,2752,26.7,3.09,336.6,1792.48,0.0,-4.7, , 
,1793.85,2752,84.0,1.6,01101001,1794.20,2752,26.7,3.09,357.0,1793.52,0.0,-4.7, , 
,1794.92,2752,84.0,1.6,01101001,1795.25,2752,26.7,3.09,357.0,1794.57,0.0,-4.7, , 
,1795.95,2752,84.0,1.2,01101001,1796.31,2752,26.7,3.09,357.0,1795.58,0.0,-4.7, , 
,1796.98,2752,84.0,1.6,01101001,1797.32,2752,26.7,3.09,357.0,1796.66,0.0,-4.7, , 
,1798.03,2752,84.0,2.0,01101001,1798.40,2752,26.7,3.09,357.0,1797.67,0.0,-4.7, , 
,1799.12,2720,84.0,3.9,01101001,1799.47,2720,28.2,3.09,357.0,1798.76,0.0,-4.7, , 
,1800.16,2720,84.0,3.9,01101001,1800.50,2720,28.2,3.09,357.0,1799.81,0.0,-4.7, , 
,1801.15,2688,84.0,3.9,01101001,1801.49,2688,29.4,3.09,377.4,1800.83,0.0,-4.7, , 
,1802.17,2688,84.0,10.2,01101001,1802.52,2688,38.4,5.15,459.0,1801.82,0.0,-4.7, , 
,1803.23,2688,84.0,10.9,01101001,1803.59,2688,40.0,5.15,459.0,1802.87,0.0,-4.7, , 
,1804.23,2656,84.0,10.9,01101001,1804.58,2656,40.0,5.15,459.0,1803.91,0.0,-4.7, , 
,1805.23,2656,84.0,8.2,01101001,1805.57,2656,44.3,6.18,520.2,1804.90,0.0,-4.7, , 
,1806.26,2624,84.0,6.3,01101001,1806.60,2624,47.1,6.18,550.8,1805.92,0.0,-4.7, , 
,1807.31,2656,84.0,2.3,01101001,1807.65,2656,48.6,6.18,571.2,1806.96,0.0,-4.7, , 
,1808.36,2656,84.0,1.2,01101001,1808.69,2656,47.1,6.18,550.8,1807.98,0.0,-4.7, , 
,1809.34,2656,84.0,1.6,01101001,1809.67,2656,45.9,6.18,520.2,1809.01,0.0,-4.7, , 
,1810.36,2656,84.0,2.7,01101001,1810.72,2656,44.3,6.18,520.2,1810.02,0.0,-4.7, , 
,1811.42,2688,84.0,4.7,01101001,1811.75,2656,28.2,3.09,357.0,1811.07,0.0,-4.7, , 
,1812.39,2656,84.0,0.0,01111101,1812.72,2624,0.0,0.00,275.4,1812.07,0.0,-4.7, , 
,1813.38,2624,84.0,0.0,01101001,1813.71,2624,17.6,2.06,244.8,1813.05,0.0,-4.7, , 
,1814.36,2624,84.0,-7.8,01101001,1814.67,2592,34.1,4.12,397.8,1814.04,0.0,-4.7, , 
,1815.35,2592,84.0,-1.2,01101001,1815.70,2592,51.8,6.18,591.6,1815.02,0.0,-4.7, , 
,1816.37,2592,84.0,-3.5,01101001,1816.70,2592,54.5,7.21,612.0,1816.05,0.0,-4.7, , 
,1817.37,2624,84.0,-4.3,01101001,1817.72,2624,56.1,7.21,632.4,1817.03,0.0,-4.7, , 
,1818.40,2624,84.0,-4.3,01101001,1818.74,2624,54.5,7.21,632.4,1818.07,0.0,-4.7, , 
,1819.42,2656,84.0,-3.1,01101001,1819.77,2656,53.3,6.18,612.0,1819.08,0.0,-4.7, , 
,1820.46,2656,84.0,-2.0,01101001,1820.78,2656,45.9,6.18,520.2,1820.12,0.0,-4.7, , 
,1821.50,2656,84.0,3.1,01101001,1821.84,2656,45.9,6.18,520.2,1821.14,0.0,-4.7, , 
,1822.53,2656,84.0,3.9,01101001,1822.87,2656,45.9,6.18,520.2,1822.18,0.0,-4.7, , 
,1823.59,2688,84.0,4.3,01101001,1823.93,2688,45.9,6.18,520.2,1823.24,0.0,-4.7, , 
,1824.65,2688,84.0,4.3,01101001,1824.99,2688,44.3,6.18,520.2,1824.29,0.0,-4.7, , 
,1825.66,2688,84.0,4.3,01101001,1825.99,2688,45.9,6.18,520.2,1825.31,0.0,-4.7, , 
,1826.69,2688,84.0,4.3,01101001,1827.03,2688,42.7,5.15,499.8,1826.34,0.0,-4.7, , 
,1827.68,2688,84.0,4.3,01101001,1828.03,2688,41.2,5.15,479.4,1827.34,0.0,-4.7, , 
,1828.72,2688,84.0,2.7,01101001,1829.02,2688,41.2,5.15,479.4,1828.38,0.0,-4.7, , 
,1829.66,2688,84.0,2.7,01101001,1829.97,2688,41.2,5.15,479.4,1829.34,0.0,-4.7, , 
,1830.62,2720,84.0,2.3,01101001,1830.97,2720,41.2,5.15,499.8,1830.29,0.0,-4.7, , 
,1831.62,2720,84.0,2.3,01101001,1831.95,2720,41.2,5.15,479.4,1831.29,0.0,-4.7, , 
,1832.63,2720,84.0,2.0,01101001,1832.97,2720,42.7,5.15,499.8,1832.29,0.0,-4.7, , 
,1833.65,2720,84.0,1.6,01101001,1833.99,2720,44.3,6.18,499.8,1833.31,0.0,-4.7, , 
,1834.65,2720,84.0,2.3,01101001,1834.99,2720,44.3,6.18,520.2,1834.32,0.0,-4.7, , 
,1835.64,2720,84.0,1.6,01101001,1835.97,2720,40.0,5.15,479.4,1835.32,0.0,-4.7, , 
,1836.61,2688,84.0,0.0,01101001,1836.95,2688,19.2,2.06,275.4,1836.31,0.0,-4.7, , 
,1837.64,2656,84.0,-14.5,01111101,1837.97,2656,0.0,0.00,244.8,1837.30,0.0,-4.7, , 
,1838.64,2592,84.0,0.0,01111101,1838.98,2592,0.0,0.00,275.4,1838.31,0.0,-4.7, , 
,1839.65,2560,84.0,0.0,01101001,1840.00,2528,17.6,2.06,244.8,1839.32,0.0,-4.7, , 
,1840.69,2528,84.0,-11.7,01101001,1841.01,2496,17.6,2.06,244.8,1840.35,0.0,-4.7, , 
,1841.67,2496,84.0,-14.1,01111101,1842.00,2464,0.0,0.00,244.8,1841.35,0.0,-4.7, , 
,1842.68,2432,84.0,0.0,01111101,1843.02,2432,0.0,0.00,275.4,1842.34,0.0,-4.7, , 
,1843.68,2400,84.0,0.0,01111101,1844.01,2368,0.0,0.00,244.8,1843.34,0.0,-4.7, , 
,1844.67,2368,84.0,0.0,01111101,1845.00,2336,0.0,0.00,244.8,1844.34,0.0,-4.7, , 
,1845.65,2336,84.0,0.0,01101001,1845.99,2304,16.1,2.06,244.8,1845.33,0.0,-4.7, , 
,1846.63,2272,84.0,0.0,01101001,1846.95,2272,16.1,2.06,244.8,1846.30,0.0,-4.7, , 
,1847.64,2240,84.0,-5.1,01101001,1847.96,2208,16.1,2.06,244.8,1847.29,0.0,-4.7, , 
,1848.64,2176,84.0,0.0,01111101,1848.97,2176,0.0,0.00,244.8,1848.30,0.0,-4.7, , 
,1849.64,2112,84.0,0.0,01111101,1849.98,2112,0.0,0.00,244.8,1849.30,0.0,-4.7, , 
,1850.66,2048,84.0,0.0,01111101,1850.99,2016,0.0,0.00,244.8,1850.33,0.0,-4.7, , 
,1851.66,1952,84.0,0.0,01111111,1852.00,1920,0.0,0.00,275.4,1851.32,0.0,-4.7, , 
,1852.66,1856,84.0,0.0,01111111,1853.01,1824,0.0,0.00,295.8,1852.33,0.0,-4.7, , 
,1853.72,1792,84.0,0.0,01111111,1854.04,1792,0.0,0.00,316.2,1853.36,0.0,-4.7, , 
,1854.71,1728,84.0,0.0,01111111,1855.07,1728,0.0,0.00,316.2,1854.38,-2.3,-4.7, , 
,1855.76,1696,84.0,0.0,01111111,1856.10,1696,0.0,0.00,316.2,1855.42,-2.3,-4.7, , 
,1856.78,1664,84.0,0.0,01111111,1857.12,1664,0.0,0.00,316.2,1856.43,-2.3,-4.7, , 
,1857.78,1664,82.5,0.0,01111111,1858.10,1632,0.0,0.00,316.2,1857.46,-3.1,-4.7, , 
,1858.78,1632,84.0,0.0,01111111,1859.11,1632,0.0,0.00,316.2,1858.45,-3.1,-4.7, , 
,1859.79,1600,82.5,0.0,01111111,1860.14,1600,0.0,0.00,316.2,1859.46,-2.3,-4.7, , 
,1860.80,1568,82.5,0.0,01111111,1861.12,1568,0.0,0.00,316.2,1860.48,-3.1,-4.7, , 
,1861.78,1568,82.5,0.0,01111111,1862.14,1536,0.0,0.00,316.2,1861.47,-3.1,-4.7, , 
,1862.74,1536,82.5,0.0,01111111,1863.17,1504,0.0,0.00,316.2,1862.47,-3.1,-4.7, , 
,1863.88,1472,82.5,0.0,01111111,1864.24,1504,22.0,3.09,316.2,1863.45,-3.1,-4.7, , 
,1865.04,1440,82.5,0.0,01101011,1865.39,1440,26.7,3.09,357.0,1864.68,-3.1,0.0, , 
,1866.03,1440,82.5,-4.7,01101011,1866.39,1408,22.0,3.09,316.2,1865.72,-3.1,0.0, , 
,1867.07,1408,82.5,-7.0,01101011,1867.37,1408,22.0,2.06,316.2,1866.73,-3.1,0.0, , 
,1868.05,1376,82.5,-6.6,01101011,1868.38,1376,22.0,3.09,316.2,1867.71,-3.1,0.0, , 
,1869.02,1344,82.5,-6.3,01101011,1869.33,1344,22.0,3.09,336.6,1868.69,-3.1,0.0, , 
,1870.04,1376,82.5,-4.7,01111111,1870.38,1312,23.5,3.09,336.6,1869.68,-3.1,0.0, , 
,1871.00,992,82.5,-0.8,01111111,1871.30,864,26.7,3.09,377.4,1870.67,-3.1,0.0, , 
,1871.93,928,82.5,-1.2,01111111,1872.24,896,28.2,3.09,397.8,1871.61,-3.9,0.0, , 
,1872.84,896,82.5,-2.0,01111111,1873.14,896,28.2,3.09,397.8,1872.54,-3.9,0.0, , 
,1873.77,896,82.5,-2.3,01111111,1874.06,896,26.7,3.09,397.8,1873.46,-3.9,0.0, , 
,1874.67,896,82.5,-2.3,01111111,1875.00,896,26.7,3.09,397.8,1874.37,-3.9,0.0, , 
,1875.62,896,81.0,-1.2,01111111,1875.95,896,26.7,3.09,377.4,1875.32,-3.9,0.0, , 
,1876.56,896,81.0,-0.8,01111111,1876.87,896,26.7,3.09,377.4,1876.27,-3.9,0.0, , 
,1877.53,896,81.0,-0.8,01111111,1877.85,896,25.1,3.09,377.4,1877.20,-3.9,0.0, , 
,1878.46,896,81.0,-1.2,01111111,1878.79,896,25.1,3.09,377.4,1878.16,-4.7,0.0, , 
,1879.42,896,81.0,-0.8,01111111,1879.72,896,25.1,3.09,377.4,1879.11,-4.7,0.0, , 
,1880.32,896,82.5,-1.2,01111111,1880.65,864,25.1,3.09,377.4,1880.02,-4.7,0.0, , 
,1881.26,896,81.0,-0.8,01101011,1881.58,1056,59.2,10.30,652.8,1880.96,-4.7,0.0, , 
,1882.21,1472,82.5,0.0,01101011,1882.52,1472,56.1,8.24,673.2,1881.94,-1.6,-4.7, , 
,1883.16,1504,81.0,0.0,01101011,1883.48,1536,72.2,10.30,846.6,1882.80,-1.6,0.0, , 
,1884.21,1600,82.5,-6.6,01101011,1884.57,1632,71.0,9.27,826.2,1883.84,-1.6,-4.7, , 
,1885.30,1696,82.5,-11.3,01101011,1885.65,1728,67.8,8.24,775.2,1884.92,-0.8,-4.7, , 
,1886.42,1760,82.5,-11.7,01101011,1886.79,1792,66.3,8.24,754.8,1886.03,-0.8,-4.7, , 
,1887.56,1888,82.5,-8.2,01101011,1887.93,1888,44.3,4.12,550.8,1887.18,0.0,-4.7, , 
,1888.66,1856,82.5,0.0,01101011,1889.03,1856,20.8,2.06,295.8,1888.29,0.0,-4.7, , 
,1889.76,1824,82.5,-6.6,01101011,1890.15,1792,22.0,2.06,316.2,1889.39,0.0,-4.7, , 
,1890.91,1760,82.5,-5.9,01101011,1891.28,1760,26.7,3.09,357.0,1890.54,0.0,-4.7, , 
,1892.01,1760,82.5,-1.2,01101011,1892.34,1760,31.0,4.12,397.8,1891.65,-2.3,-4.7, , 
,1893.09,1760,82.5,1.2,01101011,1893.45,1760,38.4,5.15,479.4,1892.71,-2.3,-4.7, , 
,1894.19,1760,82.5,3.5,01101011,1894.52,1792,47.1,6.18,571.2,1893.82,-1.6,-4.7, , 
,1895.24,1824,82.5,2.7,01101011,1895.60,1856,45.9,6.18,550.8,1894.88,0.0,-4.7, , 
,1896.35,1888,82.5,2.0,01101011,1896.71,1888,44.3,5.15,520.2,1895.97,0.0,-4.7, , 
,1897.42,1920,82.5,1.6,01101011,1897.79,1952,50.2,7.21,591.6,1897.07,0.0,-4.7, , 
,1898.51,1984,82.5,-1.2,01101001,1898.87,2016,57.6,7.21,652.8,1898.15,0.0,-4.7, , 
,1899.56,2080,82.5,-1.6,01101001,1899.90,2112,57.6,7.21,652.8,1899.22,0.0,-4.7, , 
,1900.57,2144,82.5,-2.3,01101001,1900.90,2144,59.2,7.21,673.2,1900.24,0.0,-4.7, , 
,1901.59,2208,82.5,-3.9,01101001,1901.95,2272,62.0,8.24,693.6,1901.24,0.0,-4.7, , 
,1902.63,2304,82.5,-7.0,01101001,1902.97,2336,62.0,7.21,693.6,1902.29,0.0,-4.7, , 
,1903.62,2400,82.5,-8.2,01101001,1903.98,2400,59.2,7.21,673.2,1903.29,0.0,-4.7, , 
,1904.67,2464,82.5,-5.9,01101001,1905.02,2496,54.5,7.21,612.0,1904.32,0.0,-4.7, , 
,1905.71,2528,82.5,0.0,01101001,1906.06,2528,22.0,3.09,316.2,1905.36,0.0,-4.7, , 
,1906.73,2496,82.5,-2.7,01101001,1907.08,2496,23.5,3.09,316.2,1906.41,0.0,-4.7, , 
,1907.77,2496,82.5,-6.3,01101001,1908.11,2464,23.5,3.09,316.2,1907.44,0.0,-4.7, , 
,1908.80,2432,82.5,-8.6,01101001,1909.15,2432,23.5,2.06,316.2,1908.46,0.0,-4.7, , 
,1909.85,2432,82.5,-11.3,01101001,1910.19,2432,23.5,2.06,316.2,1909.51,0.0,-4.7, , 
,1910.85,2400,82.5,-11.7,01101001,1911.21,2400,23.5,3.09,316.2,1910.53,0.0,-4.7, , 
,1911.95,2368,82.5,-9.0,01101001,1912.30,2368,22.0,2.06,295.8,1911.60,0.0,-4.7, , 
,1912.97,2336,82.5,-11.7,01101001,1913.30,2336,22.0,2.06,295.8,1912.62,0.0,-4.7, , 
,1914.00,2304,82.5,-8.6,01101001,1914.33,2304,36.9,4.12,438.6,1913.65,0.0,-4.7, , 
,1915.00,2304,82.5,1.6,01101001,1915.34,2304,36.9,4.12,438.6,1914.67,0.0,-4.7, , 
,1916.00,2304,82.5,4.7,01101001,1916.33,2336,41.2,5.15,479.4,1915.67,0.0,-4.7, , 
,1916.98,2336,84.0,7.0,01101001,1917.31,2336,42.7,6.18,499.8,1916.66,0.0,-4.7, , 
,1917.99,2336,84.0,5.1,01101001,1918.36,2336,22.0,3.09,316.2,1917.66,0.0,-4.7, , 
,1919.01,2304,84.0,-3.5,01101001,1919.35,2304,19.2,2.06,275.4,1918.69,0.0,-4.7, , 
,1920.00,2272,82.5,-8.2,01101001,1920.34,2272,19.2,2.06,275.4,1919.67,0.0,-4.7, , 
,1921.03,1632,84.0,0.0,01111111,1921.38,1056,23.5,4.12,336.6,1920.68,0.0,-4.7, , 
,1922.05,992,84.0,0.0,01111111,1922.35,928,26.7,4.12,377.4,1921.72,-3.1,0.0, , 
,1922.96,928,84.0,0.0,01111111,1923.25,928,26.7,3.09,377.4,1922.64,-3.9,0.0, , 
,1923.84,960,84.0,-3.1,01111111,1924.16,928,25.1,3.09,377.4,1923.53,-3.9,0.0, , 
,1924.76,864,84.0,-4.3,01111111,1925.09,896,32.5,4.12,418.2,1924.47,-4.7,0.0, , 
,1925.80,1728,84.0,0.0,01101011,1926.16,1728,71.0,10.30,795.6,1925.45,0.0,-4.7, , 
,1926.91,1824,84.0,0.0,01101011,1927.26,1888,87.1,13.39,969.0,1926.53,-0.8,-4.7, , 
,1927.98,1984,84.0,-9.0,01101011,1928.34,2016,87.1,11.33,969.0,1927.63,0.0,-4.7, , 
,1929.04,2112,84.0,-15.2,01101001,1929.41,2176,88.6,11.33,969.0,1928.69,0.0,-4.7, , 
,1930.07,2272,84.0,-19.1,01101001,1930.40,2304,88.6,10.30,969.0,1929.74,0.0,-4.7, , 
,1931.07,2400,84.0,-21.5,01101001,1931.44,2464,88.6,10.30,969.0,1930.73,0.0,-4.7, , 
,1932.15,2528,84.0,0.0,01101001,1932.49,2560,51.8,6.18,612.0,1931.79,0.0,-4.7, , 
,1933.15,2592,84.0,0.0,01101001,1933.50,2592,36.9,5.15,459.0,1932.83,0.0,-4.7, , 
,1934.15,2560,84.0,0.0,01101001,1934.49,2560,19.2,2.06,275.4,1933.82,0.0,-4.7, , 
,1935.17,2528,84.0,-13.3,01101001,1935.51,2528,20.8,2.06,275.4,1934.83,0.0,-4.7, , 
,1936.20,2496,84.0,-18.8,01101001,1936.52,2496,20.8,2.06,275.4,1935.84,0.0,-4.7, , 
,1937.15,2464,85.5,-20.3,01101001,1937.46,2464,17.6,2.06,244.8,1936.83,0.0,-4.7, , 
,1938.15,2432,85.5,-18.0,01101001,1938.47,2432,17.6,2.06,244.8,1937.79,0.0,-4.7, , 
,1939.17,2432,85.5,-17.6,01101001,1939.50,2432,19.2,2.06,275.4,1938.81,0.0,-4.7, , 
,1940.21,2432,85.5,-18.8,01101001,1940.57,2432,20.8,2.06,275.4,1939.86,0.0,-4.7, , 
,1941.25,2464,84.0,0.0,01101001,1941.60,2496,57.6,8.24,652.8,1940.90,0.0,-4.7, , 
,1942.28,2592,84.0,-4.7,01101001,1942.61,2624,56.1,7.21,632.4,1941.94,0.0,-4.7, , 
,1943.29,2688,84.0,-5.1,01101001,1943.63,2720,53.3,7.21,612.0,1942.95,0.0,-4.7, , 
,1944.34,2784,85.5,-3.9,01101001,1944.67,2432,0.0,0.00,295.8,1943.98,0.0,-4.7, , 
,1945.36,1376,85.5,0.0,01111111,1945.67,992,25.1,4.12,357.0,1945.00,0.0,-4.7, , 
,1946.32,2048,85.5,0.0,01101001,1946.66,2016,19.2,2.06,275.4,1945.97,-3.1,0.0, , 
,1947.37,2048,84.0,0.0,01101001,1947.72,2048,76.9,11.33,867.0,1947.01,0.0,-4.7, , 
,1948.42,2112,85.5,-8.2,01101001,1948.77,2112,67.8,8.24,754.8,1948.08,0.0,-4.7, , 
,1949.45,2144,84.0,-12.9,01101001,1949.78,2176,67.8,8.24,754.8,1949.12,0.0,-4.7, , 
,1950.46,2208,85.5,-12.9,01101001,1950.78,2208,63.5,8.24,714.0,1950.12,0.0,-4.7, , 
,1951.47,2240,84.0,-9.4,01101001,1951.81,2272,53.3,6.18,612.0,1951.13,0.0,-4.7, , 
,1952.49,2272,85.5,-3.9,01101001,1952.82,2272,50.2,6.18,591.6,1952.15,0.0,-4.7, , 
,1953.52,2304,85.5,-1.2,01101001,1953.85,2304,38.4,5.15,459.0,1953.18,0.0,-4.7, , 
,1954.52,2304,85.5,2.0,01101001,1954.85,2304,40.0,5.15,479.4,1954.18,0.0,-4.7, , 
,1955.52,2304,85.5,1.6,01101001,1955.86,2336,38.4,5.15,459.0,1955.18,0.0,-4.7, , 
,1956.50,2336,85.5,1.6,01101001,1956.86,2336,38.4,5.15,459.0,1956.18,0.0,-4.7, , 
,1957.52,2336,85.5,-0.4,01101001,1957.84,2336,23.5,3.09,336.6,1957.19,0.0,-4.7, , 
,1958.50,2336,85.5,-8.6,01111101,1958.83,2336,0.0,0.00,244.8,1958.18,0.0,-4.7, , 
,1959.49,2272,84.0,0.0,01111101,1959.82,2272,0.0,0.00,244.8,1959.16,0.0,-4.7, , 
,1960.49,2240,84.0,0.0,01111101,1960.83,2208,16.1,3.09,244.8,1960.15,0.0,-4.7, , 
,1961.51,2208,85.5,0.0,01101001,1961.86,2176,23.5,3.09,316.2,1961.18,0.0,-4.7, , 
,1962.55,2208,85.5,-0.8,01101001,1962.88,2208,48.6,6.18,571.2,1962.20,0.0,-4.7, , 
,1963.52,2240,85.5,-1.6,01101001,1963.85,2240,50.2,6.18,591.6,1963.20,0.0,-4.7, , 
,1964.49,2304,85.5,0.0,01101001,1964.81,2304,76.9,11.33,846.6,1964.18,0.0,-4.7, , 
,1965.52,2368,85.5,-7.0,01101001,1965.88,2400,76.9,9.27,846.6,1965.16,0.0,-4.7, , 
,1966.54,2432,84.0,-19.1,01101001,1966.87,2464,62.0,8.24,693.6,1966.21,0.0,-4.7, , 
,1967.55,2496,84.0,-6.3,01101001,1967.90,2528,53.3,6.18,612.0,1967.20,0.0,-4.7, , 
,1968.60,2560,85.5,-7.0,01101001,1968.94,2560,48.6,6.18,571.2,1968.25,0.0,-4.7, , 
,1969.60,2560,84.0,-4.3,01101001,1969.94,2560,41.2,5.15,479.4,1969.26,0.0,-4.7, , 
,1970.61,2592,84.0,0.4,01101001,1970.96,2592,35.3,5.15,438.6,1970.27,0.0,-4.7, , 
,1971.59,2592,85.5,3.1,01101001,1971.93,2592,36.9,5.15,438.6,1971.27,0.0,-4.7, , 
,1972.61,2592,84.0,3.5,01101001,1972.94,2624,36.9,5.15,438.6,1972.28,0.0,-4.7, , 
,1973.63,2624,85.5,3.1,01101001,1973.95,2624,42.7,6.18,499.8,1973.28,0.0,-4.7, , 
,1974.61,2624,84.0,0.8,01101001,1974.95,2624,48.6,6.18,550.8,1974.29,0.0,-4.7, , 
,1975.65,2656,84.0,-0.8,01101001,1975.98,2656,48.6,6.18,550.8,1975.30,0.0,-4.7, , 
,1976.65,2656,85.5,-2.3,01101001,1976.98,2656,47.1,6.18,550.8,1976.32,0.0,-4.7, , 
,1977.65,2656,85.5,-2.3,01101001,1978.00,2656,45.9,6.18,550.8,1977.32,0.0,-4.7, , 
,1978.70,2656,85.5,-2.0,01101001,1979.05,2656,41.2,5.15,499.8,1978.35,0.0,-4.7, , 
,1979.74,2656,85.5,1.6,01101001,1980.08,2656,38.4,5.15,459.0,1979.38,0.0,-4.7, , 
,1980.73,2688,85.5,2.7,01101001,1981.09,2688,38.4,5.15,459.0,1980.39,0.0,-4.7, , 
,1981.73,2656,85.5,3.1,01101001,1982.06,2688,38.4,5.15,459.0,1981.43,0.0,-4.7, , 
,1982.77,2688,85.5,3.1,01101001,1983.09,2656,38.4,5.15,459.0,1982.42,0.0,-4.7, , 
,1983.75,2656,85.5,2.7,01101001,1984.08,2656,25.1,3.09,336.6,1983.44,0.0,-4.7, , 
,1984.77,2624,85.5,-1.6,01101001,1985.12,2624,25.1,3.09,336.6,1984.42,0.0,-4.7, , 
,1985.79,2624,85.5,-2.0,01101001,1986.10,2592,25.1,3.09,336.6,1985.46,0.0,-4.7, , 
,1986.76,2592,85.5,-2.0,01101001,1987.10,2592,26.7,3.09,336.6,1986.43,0.0,-4.7, , 
,1987.77,2560,85.5,-1.2,01101001,1988.11,2560,31.0,4.12,377.4,1987.43,0.0,-4.7, , 
,1988.79,2560,85.5,2.0,01101001,1989.12,2560,35.3,5.15,418.2,1988.46,0.0,-4.7, , 
,1989.80,2528,85.5,3.5,01101001,1990.14,2528,35.3,5.15,438.6,1989.46,0.0,-4.7, , 
,1990.83,2528,85.5,3.1,01101001,1991.19,2528,35.3,5.15,438.6,1990.49,0.0,-4.7, , 
,1991.87,2528,85.5,2.0,01101001,1992.24,2528,35.3,5.15,438.6,1991.53,0.0,-4.7, , 
,1992.90,2496,85.5,2.0,01101001,1993.24,2496,35.3,5.15,438.6,1992.56,0.0,-4.7, , 
,1993.92,2496,85.5,2.0,01101001,1994.24,2496,38.4,5.15,459.0,1993.57,0.0,-4.7, , 
,1994.96,2496,85.5,1.2,01101001,1995.32,2496,48.6,6.18,550.8,1994.59,0.0,-4.7, , 
,1995.99,2496,85.5,-3.5,01101001,1996.34,2496,50.2,6.18,591.6,1995.68,0.0,-4.7, , 
,1997.02,2496,85.5,-5.5,01101001,1997.35,2496,50.2,6.18,591.6,1996.67,0.0,-4.7, , 
,1998.04,2528,85.5,-6.3,01101001,1998.36,2528,50.2,6.18,571.2,1997.71,0.0,-4.7, , 
,1999.06,2528,85.5,0.0,01101001,1999.39,2528,82.7,12.36,907.8,1998.70,0.0,-4.7, , 
,2000.07,2592,85.5,-7.4,01101001,2000.42,2624,88.6,12.36,969.0,1999.72,0.0,-4.7, , 
,2001.07,2656,85.5,-15.2,01101001,2001.37,2688,88.6,11.33,969.0,2000.74,0.0,-4.7, , 
,2002.02,2720,85.5,-18.0,01101001,2002.33,2752,88.6,11.33,969.0,2001.69,0.0,-4.7, , 
,2002.99,2816,85.5,-19.5,01101001,2003.34,2848,90.2,11.33,969.0,2002.65,0.0,-4.7, , 
